 enthalpy p
 -1.3711697558386412E8 618908.5977188206
 -1.369717484881306E8 557098.1472747293
 -1.3682879612521783E8 495287.6968306381
 -1.366880145926636E8 433477.2463865469
 -1.3654930752165255E8 371666.79594245565
 -1.3641258533989656E8 309856.3454983644
 -1.3627776462431166E8 248045.8950542732
 -1.361447675305112E8 186235.44461018196
 -1.3601352128829122E8 124424.99416609075

 -1.4814520498364347E8 2739999.999999969
 -1.50041557183675E8 2760549.9999999683
 -1.5050297274999097E8 2781099.9999999683
 -1.5081783641626012E8 2801649.9999999683
 -1.5106332231657127E8 2822199.9999999683
 -1.5126705986349848E8 2842749.9999999683
 -1.5144248015745497E8 2863299.9999999683
 -1.5159723771286315E8 2883849.9999999683
 -1.5173615248393887E8 2904399.9999999683
 -1.5186247628172264E8 2924949.9999999683
 -1.519785171552018E8 2945499.9999999683
 -1.5208597840732512E8 2966049.9999999683
 -1.5218615651664945E8 2986599.9999999683
 -1.5228006342972204E8 3007149.9999999683
 -1.5236850565373656E8 3027699.9999999683
 -1.5245213736977616E8 3048249.9999999683
 -1.525314972425723E8 3068799.9999999683
 -1.5260703462516397E8 3089349.9999999683
 -1.5267912865037712E8 3109899.9999999683
 -1.5274810242307884E8 3130449.9999999683
 -1.5281423375899106E8 3150999.9999999683
 -1.5287776343896928E8 3171549.9999999683
 -1.5293890164308617E8 3192099.9999999683
 -1.5299783302940768E8 3212649.9999999683
 -1.5305472078876925E8 3233199.9999999683
 -1.531097099155787E8 3253749.9999999683
 -1.53162929871157E8 3274299.9999999683
 -1.532144967711936E8 3294849.9999999683
 -1.5326451519662327E8 3315399.9999999683
 -1.5331307970373717E8 3335949.9999999683
 -1.5336027609201565E8 3356499.9999999683
 -1.5340618247524402E8 3377049.9999999683
 -1.5345087019172716E8 3397599.9999999683
 -1.5349440458199078E8 3418149.9999999683
 -1.5353684565665063E8 3438699.9999999683
 -1.5357824867269963E8 3459249.9999999683
 -1.536186646330027E8 3479799.9999999683
 -1.5365814072105837E8 3500349.9999999683
 -1.536967206809214E8 3520899.9999999683
 -1.5373444515045002E8 3541449.9999999683

 -1.4814520498364347E8 2739999.999999969
 -1.4490353169467327E8 2674610.624854122
 -1.4398384335095066E8 2609221.249708275
 -1.4331814420299107E8 2543831.874562428
 -1.4277594444951725E8 2478442.499416581
 -1.4230956361587533E8 2413053.124270734
 -1.4189546500863528E8 2347663.749124887
 -1.415200629401057E8 2282274.37397904
 -1.4117470759379545E8 2216884.998833193
 -1.4085350554627496E8 2151495.623687346
 -1.4055223624760592E8 2086106.248541499
 -1.4026775931180057E8 2020716.873395652
 -1.399976661288814E8 1955327.498249805
 -1.3974006324941733E8 1889938.123103958
 -1.394934314687661E8 1824548.747958111
 -1.392565306784143E8 1759159.3728122641
 -1.3902833358251593E8 1693769.9976664172
 -1.3880797827950734E8 1628380.6225205702
 -1.385947335539334E8 1562991.2473747232
 -1.3838797295991132E8 1497601.8722288762
 -1.3818715512711096E8 1432212.4970830292
 -1.3799180856099686E8 1366823.1219371823
 -1.37801519748013E8 1301433.7467913353
 -1.3761592373054275E8 1236044.3716454883
 -1.3743469655444157E8 1170654.9964996413
 -1.3725754915506518E8 1105265.6213537944
 -1.370842223615751E8 1039876.2462079474
 -1.369144827800921E8 974486.8710621004
 -1.367481193744498E8 909097.4959162534
 -1.3658494060578418E8 843708.1207704064
 -1.3642477202360478E8 778318.7456245595
 -1.3626745422448987E8 712929.3704787125
 -1.3611284111231163E8 647539.9953328655
 -1.3596079840746546E8 582150.6201870185
 -1.3581120236303347E8 516761.2450411715
 -1.3566393865394342E8 451371.86989532446
 -1.3551890141155612E8 385982.4947494774
 -1.353759923811483E8 320593.1196036304
 -1.35235120183761E8 255203.74445778338
 -1.3509619966708946E8 189814.36931193637
 -1.3495915133267435E8 124424.99416608937

 -1.3495915133267412E8 124424.9941660885
 -1.351396530120056E8 210364.36931193527
 -1.3532343124078122E8 296303.744457782
 -1.3551067250181952E8 382243.11960362876
 -1.3570158122222298E8 468182.4947494755
 -1.3589638225795192E8 554121.8698953222
 -1.3609532383558515E8 640061.245041169
 -1.3629868105793998E8 726000.6201870157
 -1.365067601108277E8 811939.9953328625
 -1.3671990334939528E8 897879.3704787092
 -1.369384954985737E8 983818.745624556
 -1.3716297127952302E8 1069758.1207704027
 -1.37393824882266E8 1155697.4959162495
 -1.3763162185871613E8 1241636.8710620962
 -1.378770142331348E8 1327576.246207943
 -1.38130759955677E8 1413515.6213537897
 -1.3839374831972247E8 1499454.9964996364
 -1.3866703372732323E8 1585394.3716454832
 -1.389518813969366E8 1671333.74679133
 -1.3924983058333167E8 1757273.1219371767
 -1.3956278421982837E8 1843212.4970830234
 -1.3989313977144006E8 1929151.8722288702
 -1.4024398693047738E8 2015091.247374717
 -1.4061941893634892E8 2101030.6225205637
 -1.4102504844793022E8 2186969.9976664106
 -1.4146891912443143E8 2272909.3728122576
 -1.4196325747928894E8 2358848.7479581046
 -1.4252824951366478E8 2444788.1231039516
 -1.4320168158302075E8 2530727.4982497985
 -1.4407156381317705E8 2616666.8733956455
 -1.4548646948089668E8 2702606.2485414925
 -1.506280039940385E8 2788545.6236873395
 -1.5152892036823776E8 2874484.9988331865
 -1.520573332736129E8 2960424.3739790334
 -1.5244464646645504E8 3046363.7491248804
 -1.5275417867820716E8 3132303.1242707274
 -1.5301351053186515E8 3218242.4994165744
 -1.532373964598218E8 3304181.8745624213
 -1.5343474382143724E8 3390121.2497082683
 -1.5361138164113703E8 3476060.6248541153

 -1.3389944495135577E8 124424.9941660885
 -1.3407754424152586E8 210364.36931193527
 -1.3425876537925512E8 296303.744457782
 -1.3444327916423994E8 382243.11960362876
 -1.346312721305702E8 468182.4947494755
 -1.3482294862510908E8 554121.8698953222
 -1.3501853324951366E8 640061.245041169
 -1.3521827374630582E8 726000.6201870157
 -1.3542244443119153E8 811939.9953328625
 -1.3563135030269948E8 897879.3704787092
 -1.3584533199888393E8 983818.745624556
 -1.3606477182324907E8 1069758.1207704027
 -1.3629010113398916E8 1155697.4959162495
 -1.365218094907502E8 1241636.8710620962
 -1.3676045609454343E8 1327576.246207943
 -1.3700668425956792E8 1413515.6213537897
 -1.3726123995279017E8 1499454.9964996364
 -1.3752499588049802E8 1585394.3716454832
 -1.3779898327770576E8 1671333.74679133
 -1.380844346152606E8 1757273.1219371767
 -1.383828421444197E8 1843212.4970830234
 -1.386960400334877E8 1929151.8722288702
 -1.3902632274246833E8 2015091.247374717
 -1.393766210924295E8 2101030.6225205637
 -1.39750774180911E8 2186969.9976664106
 -1.401539689012651E8 2272909.3728122576
 -1.40593491656413E8 2358848.7479581046
 -1.4108010996584478E8 2444788.1231039516
 -1.416308652855634E8 2530727.4982497985
 -1.4227551825186995E8 2616666.8733956455
 -1.4307470853053668E8 2702606.2485414925
 -1.4419219311658618E8 2788545.6236873395
 -1.46473588098066E8 2874484.9988331865
 -1.4901190839748877E8 2960424.3739790334
 -1.4992656633751008E8 3046363.7491248804
 -1.5049129646124324E8 3132303.1242707274
 -1.5090766645656615E8 3218242.4994165744
 -1.512402286022565E8 3304181.8745624213
 -1.5151829990080243E8 3390121.2497082683
 -1.517578241358985E8 3476060.6248541153

 -1.3283443776889838E8 124424.9941660885
 -1.330101812135034E8 210364.36931193527
 -1.3318889925977279E8 296303.744457782
 -1.3337074830694456E8 382243.11960362876
 -1.3355589854010634E8 468182.4947494755
 -1.3374453566600357E8 554121.8698953222
 -1.3393686293730669E8 640061.245041169
 -1.3413310352570297E8 726000.6201870157
 -1.34333503319606E8 811939.9953328625
 -1.3453833424240986E8 897879.3704787092
 -1.3474789821375403E8 983818.745624556
 -1.3496253191160068E8 1069758.1207704027
 -1.351826125405061E8 1155697.4959162495
 -1.3540856487630722E8 1241636.8710620962
 -1.356408699469568E8 1327576.246207943
 -1.3588007583458605E8 1413515.6213537897
 -1.3612681126211846E8 1499454.9964996364
 -1.3638180288557205E8 1585394.3716454832
 -1.3664589759309486E8 1671333.74679133
 -1.369200916832941E8 1757273.1219371767
 -1.372055696751365E8 1843212.4970830234
 -1.3750375689108497E8 1929151.8722288702
 -1.3781639221395642E8 2015091.247374717
 -1.3814563121306896E8 2101030.6225205637
 -1.3849419645617422E8 2186969.9976664106
 -1.3886560388888896E8 2272909.3728122576
 -1.3926451729892927E8 2358848.7479581046
 -1.3969733000657636E8 2444788.1231039516
 -1.401731761319064E8 2530727.4982497985
 -1.4070582076368484E8 2616666.8733956455
 -1.413175377062799E8 2702606.2485414925
 -1.4204809672572508E8 2788545.6236873395
 -1.429790703926281E8 2874484.9988331865
 -1.443048376843481E8 2960424.3739790334
 -1.4619353438934305E8 3046363.7491248804
 -1.4760249568069547E8 3132303.1242707274
 -1.4842181679390663E8 3218242.4994165744
 -1.489821950024081E8 3304181.8745624213
 -1.4940849119893098E8 3390121.2497082683
 -1.4975335284208217E8 3476060.6248541153

 -1.3176416498874769E8 124424.9941660885
 -1.3193759776941642E8 210364.36931193527
 -1.3211386495212597E8 296303.744457782
 -1.3229310970832045E8 382243.11960362876
 -1.3247548727676702E8 468182.4947494755
 -1.3266116641047247E8 554121.8698953222
 -1.3285033105166997E8 640061.245041169
 -1.3304318227996716E8 726000.6201870157
 -1.332399405895889E8 811939.9953328625
 -1.3344084856558935E8 897879.3704787092
 -1.3364617404699066E8 983818.745624556
 -1.3385621388846779E8 1069758.1207704027
 -1.3407129846346381E8 1155697.4959162495
 -1.3429179709335843E8 1241636.8710620962
 -1.3451812464365414E8 1327576.246207943
 -1.3475074960511646E8 1413515.6213537897
 -1.3499020408432806E8 1499454.9964996364
 -1.3523709627762517E8 1585394.3716454832
 -1.354921262154473E8 1671333.74679133
 -1.3575610587286758E8 1757273.1219371767
 -1.3602998519768363E8 1843212.4970830234
 -1.3631488629342088E8 1929151.8722288702
 -1.3661214905051526E8 2015091.247374717
 -1.3692339318459147E8 2101030.6225205637
 -1.3725060434070095E8 2186969.9976664106
 -1.375962564335379E8 2272909.3728122576
 -1.3796349019012836E8 2358848.7479581046
 -1.3835638185228872E8 2444788.1231039516
 -1.387803621649661E8 2530727.4982497985
 -1.3924289694405544E8 2616666.8733956455
 -1.3975464502393028E8 2702606.2485414925
 -1.403315293287143E8 2788545.6236873395
 -1.4099860376424995E8 2874484.9988331865
 -1.4179717212572938E8 2960424.3739790334
 -1.4279319695875898E8 3046363.7491248804
 -1.4403713880141556E8 3132303.1242707274
 -1.453210225531922E8 3218242.4994165744
 -1.4630609675098014E8 3304181.8745624213
 -1.4700829874305353E8 3390121.2497082683
 -1.4753551533012664E8 3476060.6248541153

 -1.3068866139620781E8 124424.9941660885
 -1.3085982738762987E8 210364.36931193527
 -1.3103369424420922E8 296303.744457782
 -1.3121039298245399E8 382243.11960362876
 -1.313900651702703E8 468182.4947494755
 -1.3157286413031E8 554121.8698953222
 -1.3175895632292534E8 640061.245041169
 -1.3194852294220124E8 726000.6201870157
 -1.3214176176608512E8 811939.9953328625
 -1.3233888931119782E8 897879.3704787092
 -1.3254014335511427E8 983818.745624556
 -1.3274578590459849E8 1069758.1207704027
 -1.3295610670862958E8 1155697.4959162495
 -1.3317142744167309E8 1241636.8710620962
 -1.3339210671779187E8 1327576.246207943
 -1.336185461430374E8 1413515.6213537897
 -1.3385119767668314E8 1499454.9964996364
 -1.3409057265787259E8 1585394.3716454832
 -1.3433725297288233E8 1671333.74679133
 -1.3459190500394833E8 1757273.1219371767
 -1.3485529723542276E8 1843212.4970830234
 -1.351283227306884E8 1929151.8722288702
 -1.3541202818658105E8 2015091.247374717
 -1.3570765200512594E8 2101030.6225205637
 -1.3601667493135497E8 2186969.9976664106
 -1.363408885151523E8 2272909.3728122576
 -1.366824893395008E8 2358848.7479581046
 -1.3704421125009683E8 2444788.1231039516
 -1.3742951478700483E8 2530727.4982497985
 -1.3784286438980892E8 2616666.8733956455
 -1.382901422042474E8 2702606.2485414925
 -1.3877927432006246E8 2788545.6236873395
 -1.3932117287684092E8 2874484.9988331865
 -1.3993105827937156E8 2960424.3739790334
 -1.4062975288890508E8 3046363.7491248804
 -1.4144192895289958E8 3132303.1242707274
 -1.4237834093920004E8 3218242.4994165744
 -1.4338119021041077E8 3304181.8745624213
 -1.44307319530692E8 3390121.2497082683
 -1.4506446230474937E8 3476060.6248541153

 -1.2960796136215568E8 124424.9941660885
 -1.297769031842517E8 210364.36931193527
 -1.299484186380811E8 296303.744457782
 -1.3012262756742981E8 382243.11960362876
 -1.3029965903013808E8 468182.4947494755
 -1.3047965229617122E8 554121.8698953222
 -1.3066275798645014E8 640061.245041169
 -1.3084913937709281E8 726000.6201870157
 -1.3103897389891243E8 811939.9953328625
 -1.312324548684966E8 897879.3704787092
 -1.3142979349532828E8 983818.745624556
 -1.3163122121968547E8 1069758.1207704027
 -1.3183699244912952E8 1155697.4959162495
 -1.3204738777813697E8 1241636.8710620962
 -1.3226271779703844E8 1327576.246207943
 -1.3248332762453347E8 1413515.6213537897
 -1.3270960233490098E8 1499454.9964996364
 -1.3294197349975997E8 1585394.3716454832
 -1.3318092712926179E8 1671333.74679133
 -1.3342701338516119E8 1757273.1219371767
 -1.336808585572569E8 1843212.4970830234
 -1.3394317995808938E8 1929151.8722288702
 -1.3421480461720762E8 2015091.247374717
 -1.3449669297295466E8 2101030.6225205637
 -1.347899692060918E8 2186969.9976664106
 -1.3509596049259E8 2272909.3728122576
 -1.3541624835224783E8 2358848.7479581046
 -1.3575273653968588E8 2444788.1231039516
 -1.361077416776628E8 2530727.4982497985
 -1.364841151129824E8 2616666.8733956455
 -1.368854069774308E8 2702606.2485414925
 -1.3731608460008246E8 2788545.6236873395
 -1.3778181157533824E8 2874484.9988331865
 -1.3828976233064145E8 2960424.3739790334
 -1.3884883189681533E8 3046363.7491248804
 -1.3946923358880898E8 3132303.1242707274
 -1.4015996949833E8 3218242.4994165744
 -1.4092081074115425E8 3304181.8745624213
 -1.4172664151333302E8 3390121.2497082683
 -1.4251931237325218E8 3476060.6248541153

 -1.2852209884740222E8 124424.9941660885
 -1.28688857914817E8 210364.36931193527
 -1.2885806934719877E8 296303.744457782
 -1.290298427154252E8 382243.11960362876
 -1.2920429562459962E8 468182.4947494755
 -1.2938155453921232E8 554121.8698953222
 -1.2956175571797079E8 640061.245041169
 -1.2974504627627677E8 726000.6201870157
 -1.2993158539784533E8 811939.9953328625
 -1.301215457212811E8 897879.3704787092
 -1.3031511493275616E8 983818.745624556
 -1.3051249760254402E8 1069758.1207704027
 -1.3071391731140307E8 1155697.4959162495
 -1.3091961912312882E8 1241636.8710620962
 -1.3112987247260457E8 1327576.246207943
 -1.3134497455516502E8 1413515.6213537897
 -1.3156525432408877E8 1499454.9964996364
 -1.3179107722994025E8 1585394.3716454832
 -1.3202285087012942E8 1671333.74679133
 -1.3226103176189949E8 1757273.1219371767
 -1.3250613351023805E8 1843212.4970830234
 -1.3275873671820877E8 1929151.8722288702
 -1.3301950108645418E8 2015091.247374717
 -1.3328918027805401E8 2101030.6225205637
 -1.3356864029267627E8 2186969.9976664106
 -1.3385888230821317E8 2272909.3728122576
 -1.3416107121353859E8 2358848.7479581046
 -1.3447657136444828E8 2444788.1231039516
 -1.3480699140191647E8 2530727.4982497985
 -1.351542401410917E8 2616666.8733956455
 -1.3552059520912227E8 2702606.2485414925
 -1.3590878437669894E8 2788545.6236873395
 -1.363220742036249E8 2874484.9988331865
 -1.367643465145817E8 2960424.3739790334
 -1.3724010843137866E8 3046363.7491248804
 -1.3775430084973428E8 3132303.1242707274
 -1.3831159947358167E8 3218242.4994165744
 -1.3891461567604896E8 3304181.8745624213
 -1.395602303707132E8 3390121.2497082683
 -1.402343589412636E8 3476060.6248541153

 -1.2743110740763567E8 124424.9941660885
 -1.2759572397672242E8 210364.36931193527
 -1.2776267729471806E8 296303.744457782
 -1.279320674844347E8 382243.11960362876
 -1.2810400166209975E8 468182.4947494755
 -1.2827859461698E8 554121.8698953222
 -1.2845596957583961E8 640061.245041169
 -1.2863625906517838E8 726000.6201870157
 -1.2881960588653058E8 811939.9953328625
 -1.290061642229198E8 897879.3704787092
 -1.2919610089797488E8 983818.745624556
 -1.2938959681335595E8 1069758.1207704027
 -1.2958684859519194E8 1155697.4959162495
 -1.2978807048641166E8 1241636.8710620962
 -1.2999349652943462E8 1327576.246207943
 -1.3020338309301867E8 1413515.6213537897
 -1.3041801180856712E8 1499454.9964996364
 -1.3063769299540657E8 1585394.3716454832
 -1.308627696720994E8 1671333.74679133
 -1.3109362227251394E8 1757273.1219371767
 -1.3133067421200542E8 1843212.4970830234
 -1.3157439848156245E8 1929151.8722288702
 -1.3182532548692046E8 2015091.247374717
 -1.3208405239569423E8 2101030.6225205637
 -1.323512543074933E8 2186969.9976664106
 -1.3262769761578459E8 2272909.3728122576
 -1.3291425597579178E8 2358848.7479581046
 -1.3321192930713469E8 2444788.1231039516
 -1.3352186619480392E8 2530727.4982497985
 -1.3384538980790849E8 2616666.8733956455
 -1.3418402683122653E8 2702606.2485414925
 -1.3453953749795166E8 2788545.6236873395
 -1.3491394183008546E8 2874484.9988331865
 -1.3530953110372615E8 2960424.3739790334
 -1.3572884152481034E8 3046363.7491248804
 -1.361745443559771E8 3132303.1242707274
 -1.366491670507015E8 3218242.4994165744
 -1.3715450202700877E8 3304181.8745624213
 -1.376905130302667E8 3390121.2497082683
 -1.382536381277723E8 3476060.6248541153

 -1.2633502019887365E8 124424.9941660885
 -1.2649753341232419E8 210364.36931193527
 -1.2666227311274725E8 296303.744457782
 -1.2682933073145998E8 382243.11960362876
 -1.2699880377514718E8 468182.4947494755
 -1.2717079638310364E8 554121.8698953222
 -1.2734541994951811E8 640061.245041169
 -1.2752279381997266E8 726000.6201870157
 -1.2770304607283105E8 811939.9953328625
 -1.2788631439797044E8 897879.3704787092
 -1.2807274708741531E8 983818.745624556
 -1.2826250415493609E8 1069758.1207704027
 -1.2845575860464492E8 1155697.4959162495
 -1.2865269787215465E8 1241636.8710620962
 -1.288535254660617E8 1327576.246207943
 -1.2905846284249192E8 1413515.6213537897
 -1.2926775155133365E8 1499454.9964996364
 -1.2948165569970503E8 1585394.3716454832
 -1.2970046478627503E8 1671333.74679133
 -1.2992449696934028E8 1757273.1219371767
 -1.3015410284200133E8 1843212.4970830234
 -1.3038966979910085E8 1929151.8722288702
 -1.3063162709206927E8 2015091.247374717
 -1.3088045167796822E8 2101030.6225205637
 -1.3113667497490661E8 2186969.9976664106
 -1.3140089063218604E8 2272909.3728122576
 -1.3167376340011492E8 2358848.7479581046
 -1.3195603912368484E8 2444788.1231039516
 -1.3224855575475048E8 2530727.4982497985
 -1.3255225502349192E8 2616666.8733956455
 -1.3286819393457168E8 2702606.2485414925
 -1.3319755438803689E8 2788545.6236873395
 -1.335416476825994E8 2874484.9988331865
 -1.3390190796591057E8 2960424.3739790334
 -1.342798641193204E8 3046363.7491248804
 -1.3467707211249945E8 3132303.1242707274
 -1.3509497864551616E8 3218242.4994165744
 -1.355346725933069E8 3304181.8745624213
 -1.3599646980949992E8 3390121.2497082683
 -1.3647929004775962E8 3476060.6248541153

 -1.2523386998335643E8 124424.9941660885
 -1.2539431791262174E8 210364.36931193527
 -1.2555688714245184E8 296303.744457782
 -1.2572166110701594E8 382243.11960362876
 -1.2588872850626719E8 468182.4947494755
 -1.2605818376039363E8 554121.8698953222
 -1.2623012751358573E8 640061.245041169
 -1.2640466719347703E8 726000.6201870157
 -1.2658191763354233E8 811939.9953328625
 -1.267620017668069E8 897879.3704787092
 -1.2694505140045522E8 983818.745624556
 -1.2713120808234875E8 1069758.1207704027
 -1.2732062407209483E8 1155697.4959162495
 -1.2751346343117245E8 1241636.8710620962
 -1.2770990324873625E8 1327576.246207943
 -1.2791013502209495E8 1413515.6213537897
 -1.2811436621348526E8 1499454.9964996364
 -1.2832282200759853E8 1585394.3716454832
 -1.2853574729726519E8 1671333.74679133
 -1.2875340892757814E8 1757273.1219371767
 -1.289760982311989E8 1843212.4970830234
 -1.2920413388905792E8 1929151.8722288702
 -1.2943786515015148E8 2015091.247374717
 -1.2967767544003439E8 2101030.6225205637
 -1.299239863772649E8 2186969.9976664106
 -1.3017726219618402E8 2272909.3728122576
 -1.3043801453608403E8 2358848.7479581046
 -1.3070680748990378E8 2444788.1231039516
 -1.3098426269227073E8 2530727.4982497985
 -1.3127106403865427E8 2616666.8733956455
 -1.3156796131997876E8 2702606.2485414925
 -1.3187577156112765E8 2788545.6236873395
 -1.321953760632105E8 2874484.9988331865
 -1.3252770991912259E8 2960424.3739790334
 -1.3287373890618196E8 3046363.7491248804
 -1.3323441595962593E8 3132303.1242707274
 -1.3361060583817038E8 3218242.4994165744
 -1.3400296258212657E8 3304181.8745624213
 -1.344117418049493E8 3390121.2497082683
 -1.3483653349795717E8 3476060.6248541153

 -1.2412768913582636E8 124424.9941660885
 -1.2428610882146114E8 210364.36931193527
 -1.2444654943492304E8 296303.744457782
 -1.2460908705082448E8 382243.11960362876
 -1.2477380229585119E8 468182.4947494755
 -1.2494078071700002E8 554121.8698953222
 -1.2511011318668106E8 640061.245041169
 -1.2528189634895703E8 726000.6201870157
 -1.2545623311172539E8 811939.9953328625
 -1.256332331902431E8 897879.3704787092
 -1.2581301370805304E8 983818.745624556
 -1.2599569986209495E8 1069758.1207704027
 -1.2618142565956998E8 1155697.4959162495
 -1.2637033473496476E8 1241636.8710620962
 -1.2656258125650899E8 1327576.246207943
 -1.2675833093220186E8 1413515.6213537897
 -1.269577621263366E8 1499454.9964996364
 -1.2716106709807944E8 1585394.3716454832
 -1.2736845337396242E8 1671333.74679133
 -1.2758014526588897E8 1757273.1219371767
 -1.2779638554505551E8 1843212.4970830234
 -1.2801743727950023E8 1929151.8722288702
 -1.2824358583795227E8 2015091.247374717
 -1.2847514105398808E8 2101030.6225205637
 -1.2871243953028405E8 2186969.9976664106
 -1.2895584704010206E8 2272909.3728122576
 -1.2920576094774878E8 2358848.7479581046
 -1.2946261251520778E8 2444788.1231039516
 -1.2972686887899536E8 2530727.4982497985
 -1.299990343557067E8 2616666.8733956455
 -1.3027965054682177E8 2702606.2485414925
 -1.3056929443531087E8 2788545.6236873395
 -1.3086857326122096E8 2874484.9988331865
 -1.3117811438494521E8 2960424.3739790334
 -1.3149854754811046E8 3046363.7491248804
 -1.3183047589698197E8 3132303.1242707274
 -1.3217443089214148E8 3218242.4994165744
 -1.3253080503237654E8 3304181.8745624213
 -1.328997558109497E8 3390121.2497082683
 -1.3328107583999124E8 3476060.6248541153

 -1.2301650965013744E8 124424.9941660885
 -1.2317293714019254E8 210364.36931193527
 -1.2333128975272541E8 296303.744457782
 -1.2349163678857258E8 382243.11960362876
 -1.2365405147171246E8 468182.4947494755
 -1.2381861124531648E8 554121.8698953222
 -1.2398539809484746E8 640061.245041169
 -1.2415449890094866E8 726000.6201870157
 -1.2432600582513557E8 811939.9953328625
 -1.245000167315835E8 897879.3704787092
 -1.2467663564859259E8 983818.745624556
 -1.2485597327359673E8 1069758.1207704027
 -1.2503814752584934E8 1155697.4959162495
 -1.2522328415114415E8 1241636.8710620962
 -1.2541151738307624E8 1327576.246207943
 -1.2560299066536932E8 1413515.6213537897
 -1.2579785743961386E8 1499454.9964996364
 -1.2599628200227013E8 1585394.3716454832
 -1.2619844043384025E8 1671333.74679133
 -1.264045216014795E8 1757273.1219371767
 -1.2661472823369376E8 1843212.4970830234
 -1.2682927806170367E8 1929151.8722288702
 -1.2704840501592177E8 2015091.247374717
 -1.2727236045688145E8 2101030.6225205637
 -1.2750141440661003E8 2186969.9976664106
 -1.2773585672705826E8 2272909.3728122576
 -1.2797599816427113E8 2358848.7479581046
 -1.2822217113701259E8 2444788.1231039516
 -1.2847473009172271E8 2530727.4982497985
 -1.28734051165484E8 2616666.8733956455
 -1.2900053078653827E8 2702606.2485414925
 -1.2927458268705569E8 2788545.6236873395
 -1.2955663259276246E8 2874484.9988331865
 -1.2984710957623138E8 2960424.3739790334
 -1.3014643270762017E8 3046363.7491248804
 -1.3045499121642894E8 3132303.1242707274
 -1.30773115934604E8 3218242.4994165744
 -1.3110103944150825E8 3304181.8745624213
 -1.314388423191481E8 3390121.2497082683
 -1.3178638369119096E8 3476060.6248541153

 -1.2190036314613666E8 124424.9941660885
 -1.220548335327152E8 210364.36931193527
 -1.2221113757203814E8 296303.744457782
 -1.2236933832961684E8 382243.11960362876
 -1.2252950224016747E8 468182.4947494755
 -1.2269169934334245E8 554121.8698953222
 -1.2285600353880882E8 640061.245041169
 -1.2302249286230822E8 726000.6201870157
 -1.2319124978442879E8 811939.9953328625
 -1.233623615339002E8 897879.3704787092
 -1.2353592044727992E8 983818.745624556
 -1.2371202434691823E8 1069758.1207704027
 -1.238907769490503E8 1155697.4959162495
 -1.240722883037421E8 1241636.8710620962
 -1.2425667526817416E8 1327576.246207943
 -1.2444406201433483E8 1413515.6213537897
 -1.2463458057154235E8 1499454.9964996364
 -1.2482837140323213E8 1585394.3716454832
 -1.2502558401600061E8 1671333.74679133
 -1.2522637759681998E8 1757273.1219371767
 -1.2543092167138924E8 1843212.4970830234
 -1.2563939677244717E8 1929151.8722288702
 -1.2585199510110515E8 2015091.247374717
 -1.2606892115627542E8 2101030.6225205637
 -1.262903922962806E8 2186969.9976664106
 -1.2651663918167657E8 2272909.3728122576
 -1.2674790602780195E8 2358848.7479581046
 -1.2698445056775106E8 2444788.1231039516
 -1.272265435890044E8 2530727.4982497985
 -1.2747446785691269E8 2616666.8733956455
 -1.2772851617213406E8 2702606.2485414925
 -1.2798898822313447E8 2788545.6236873395
 -1.282561857854019E8 2874484.9988331865
 -1.2853040568407634E8 2960424.3739790334
 -1.2881192977841449E8 3046363.7491248804
 -1.2910101105588502E8 3132303.1242707274
 -1.2939785476838629E8 3218242.4994165744
 -1.2970259345927902E8 3304181.8745624213
 -1.3001525481799492E8 3390121.2497082683
 -1.3033572171905285E8 3476060.6248541153

 -1.2077928087678356E8 124424.9941660885
 -1.2093182833086763E8 210364.36931193527
 -1.2108612208533278E8 296303.744457782
 -1.2124221946554586E8 382243.11960362876
 -1.2140018067850053E8 468182.4947494755
 -1.2156006899826501E8 554121.8698953222
 -1.2172195096477526E8 640061.245041169
 -1.2188589659681611E8 726000.6201870157
 -1.2205197962001957E8 811939.9953328625
 -1.2222027771066846E8 897879.3704787092
 -1.2239087275601277E8 983818.745624556
 -1.2256385113167343E8 1069758.1207704027
 -1.2273930399650307E8 1155697.4959162495
 -1.2291732760497208E8 1241636.8710620962
 -1.2309802363671778E8 1327576.246207943
 -1.2328149954229207E8 1413515.6213537897
 -1.2346786890331128E8 1499454.9964996364
 -1.2365725180407858E8 1585394.3716454832
 -1.2384977521021304E8 1671333.74679133
 -1.2404557334775712E8 1757273.1219371767
 -1.2424478807347402E8 1843212.4970830234
 -1.2444756922337192E8 1929151.8722288702
 -1.2465407492162047E8 2015091.247374717
 -1.2486447182558638E8 2101030.6225205637
 -1.2507893527424335E8 2186969.9976664106
 -1.2529764929610588E8 2272909.3728122576
 -1.2552080641835354E8 2358848.7479581046
 -1.2574860720003825E8 2444788.1231039516
 -1.2598125938811627E8 2530727.4982497985
 -1.2621897656430411E8 2616666.8733956455
 -1.2646197611215639E8 2702606.2485414925
 -1.2671047628622596E8 2788545.6236873395
 -1.2696469210821065E8 2874484.9988331865
 -1.2722482974950421E8 2960424.3739790334
 -1.274910789890834E8 3046363.7491248804
 -1.2776360326839255E8 3132303.1242707274
 -1.2804252681669812E8 3218242.4994165744
 -1.2832791831878921E8 3304181.8745624213
 -1.286197706855071E8 3390121.2497082683
 -1.2891797672938561E8 3476060.6248541153

